id,workspace_id,user_id,twitter_id,text,source,retweet,geo,longitude,latitude,place_type,place_name,place_country_code,place_country,favorite_count,retweet_count,sentiment,possibly_sensitive,lang,posted_at,updated_at,created_at
5084,3,5,823516682647994373,"@MyNameIsNelson_ marico, tiene 17. Que malparido asaltacuna soy.",Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-01-23 13:04:12 +0000,2017-02-20 01:54:10 +0000,2017-02-20 01:54:10 +0000
5087,3,5,823691330937323521,"Bueno, estas lecturas ladilla del general no se leerán solas.",Twitter for iPad,false,false,,,,,,,0,0,,false,es,2017-01-24 00:38:11 +0000,2017-02-20 01:54:10 +0000,2017-02-20 01:54:10 +0000
5088,3,5,823372441472946176,"Dios, que bella😍 https://t.co/510195dj08",Twitter Web Client,false,false,,,,,,,0,1,,false,es,2017-01-23 03:31:02 +0000,2017-02-20 01:54:10 +0000,2017-02-20 01:54:10 +0000
5090,3,5,823015847849586688,"""Despacito"", ""Shape of You"" y ""Rockabye"", eso es lo único que he escuchado en esta semana.",Twitter Web Client,false,false,,,,,,,1,1,,false,es,2017-01-22 03:54:03 +0000,2017-02-20 01:54:10 +0000,2017-02-20 01:54:10 +0000
5092,3,5,823269781000359937,"Una tarea lista, faltan 100.",Twitter Web Client,false,false,,,,,,,1,1,,false,es,2017-01-22 20:43:06 +0000,2017-02-20 01:54:10 +0000,2017-02-20 01:54:10 +0000
5094,3,5,822986819050622980,"Y una recomendación en una noche sabatina: nunca inscriban el general de enfermedades tropicales, nunca.",Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-01-22 01:58:42 +0000,2017-02-20 01:54:10 +0000,2017-02-20 01:54:10 +0000
6130,3,2,825203624447971330,"@1acson Espero que no te haya pasado nada malo, pero sinceramente me identifico.",Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-01-28 04:47:30 +0000,2017-02-20 01:54:21 +0000,2017-02-20 01:54:21 +0000
6133,3,2,825203224110051329,@mgomezch ¿No puedes intentar enviar una carta a directorio/fce/rectorado/consejoSuperior para evaluar tu caso? :(,Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-01-28 04:45:54 +0000,2017-02-20 01:54:21 +0000,2017-02-20 01:54:21 +0000
6134,3,2,825205984775831553,RT @ItsFoodPorn: Pizza is Bae  ❤️🍕 https://t.co/0U6ISfYSnp,Twitter Web Client,true,false,,,,,,,0,819,,false,tl,2017-01-28 04:56:53 +0000,2017-02-20 01:54:21 +0000,2017-02-20 01:54:21 +0000
6139,3,2,824302637868781571,@valssss Because passion.And bcz its way funnier.,Twitter Web Client,false,false,,,,,,,0,0,,false,en,2017-01-25 17:07:18 +0000,2017-02-20 01:54:21 +0000,2017-02-20 01:54:21 +0000
6144,3,2,823734301921607681,>> Haciendo cosas por ssh en otra máquina>> Abre terminal para revisar un archivo local. *Debo reiniciar la remota*>> Init 6 en la local 😶,Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-01-24 03:28:56 +0000,2017-02-20 01:54:21 +0000,2017-02-20 01:54:21 +0000
6141,3,2,825199086857027585,@carlos_rmd Patriarestricciones aplican*,Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-01-28 04:29:28 +0000,2017-02-20 01:54:21 +0000,2017-02-20 01:54:21 +0000
6127,3,2,825445385388822533,Ganas de estudiar modelos... ¡Vengan a mi!,Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-01-28 20:48:10 +0000,2017-02-20 01:54:21 +0000,2017-02-20 01:54:21 +0000
6129,3,2,825255385917423616,RT @castrogomezbel: Nesecito urgente estas pastillas losortan potasico concor de 125 mg o de 250 mg omeprasol x fa en contacto x est medio,Twitter Web Client,true,false,,,,,,,0,16,,false,es,2017-01-28 08:13:11 +0000,2017-02-20 01:54:21 +0000,2017-02-20 01:54:21 +0000
6136,3,2,824828449508491264,RT @DOPEITSTOM: Robot: 1Captcha: 0 https://t.co/wdzD1pFq7V,Twitter Web Client,true,false,,,,,,,0,6103,,false,en,2017-01-27 03:56:41 +0000,2017-02-20 01:54:21 +0000,2017-02-20 01:54:21 +0000
6132,3,2,825199143257853953,"RT @isoiphone: git commit -m ""fixed issue with fan"" https://t.co/pckLms3VqU",Twitter Web Client,true,false,,,,,,,0,8009,,false,en,2017-01-28 04:29:41 +0000,2017-02-20 01:54:21 +0000,2017-02-20 01:54:21 +0000
6138,3,2,824679425799290881,This is gonna take a while.,Twitter Web Client,false,false,,,,,,,0,0,,false,en,2017-01-26 18:04:31 +0000,2017-02-20 01:54:21 +0000,2017-02-20 01:54:21 +0000
6145,3,2,823655935960870914,RT @elcitizen: A buen entendedor pocas palabras bastan . El mensaje popular fue muy claro el día de hoy.,Twitter Web Client,true,false,,,,,,,0,1802,,false,es,2017-01-23 22:17:32 +0000,2017-02-20 01:54:21 +0000,2017-02-20 01:54:21 +0000
6143,3,2,823717642477379584,RT @hehehenrry: A mi me gusta el que lisa descubre un ángel enterrado y al final era pura publicidad. https://t.co/gWU6WyJfhj,Twitter Web Client,true,false,,,,,,,0,3,,false,es,2017-01-24 02:22:44 +0000,2017-02-20 01:54:21 +0000,2017-02-20 01:54:21 +0000
6148,3,2,823650295964123136,@ggmariaelena ¡Gracias!,Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-01-23 21:55:07 +0000,2017-02-20 01:54:21 +0000,2017-02-20 01:54:21 +0000
6149,3,2,823640078224343040,¿Alguien sabe donde estén sacando cédulas en la Gran Caracas? Preferiblemente que la entreguen el mismo día.,Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-01-23 21:14:31 +0000,2017-02-20 01:54:21 +0000,2017-02-20 01:54:21 +0000
6153,3,2,823618574921203712,"RT @girlposts: If this happened to me, my would would leave my body  https://t.co/OlYHTXdM8y",Twitter Web Client,true,false,,,,,,,0,44517,,false,en,2017-01-23 19:49:05 +0000,2017-02-20 01:54:21 +0000,2017-02-20 01:54:21 +0000
6151,3,2,823637949732495361,"RT @iamemhn: La página en el @LDC_USB no va a regresar pronto, así que pueden encontrar los mismos contenidos en https://t.co/ilsIt8I1sA #c…",Twitter Web Client,true,false,,,,,,,0,1,,false,es,2017-01-23 21:06:04 +0000,2017-02-20 01:54:21 +0000,2017-02-20 01:54:21 +0000
6154,3,2,823610227945783298,RT @pictoline: STAR WARS VIII: THE LAST JEDI! 😱😱😱 https://t.co/NFasDeL73p,Twitter Web Client,true,false,,,,,,,0,2864,,false,en,2017-01-23 19:15:54 +0000,2017-02-20 01:54:21 +0000,2017-02-20 01:54:21 +0000
6157,3,2,823570144664440835,RT @ijortegar: The Official Title for Star Wars: Episode VIII Revealed | https://t.co/UFvOmcTvro https://t.co/GNxpIDCtJj,Twitter Web Client,true,false,,,,,,,0,7,,false,en,2017-01-23 16:36:38 +0000,2017-02-20 01:54:21 +0000,2017-02-20 01:54:21 +0000
6128,3,2,825429676394962944,@mgomezch Bien. ¡Suerte con ello!,Twitter Web Client,false,false,,,,,,,1,0,,false,es,2017-01-28 19:45:45 +0000,2017-02-20 01:54:21 +0000,2017-02-20 01:54:21 +0000
6131,3,2,825202262867902464,"@mgomezch ¡Qué chévere! No he tenido la oportunidad de trabajar con empresas que hagan todas estas validaciones al pelo, pero I'd love to.",Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-01-28 04:42:05 +0000,2017-02-20 01:54:21 +0000,2017-02-20 01:54:21 +0000
6135,3,2,824828712998862848,"RT @rickfillion: Programming IRL:""ETA for an apple pie?"" ""2h""8h later:""Where is it?""""You didn't tell me the dishes were dirty and you…",Twitter Web Client,true,false,,,,,,,0,2083,,false,en,2017-01-27 03:57:44 +0000,2017-02-20 01:54:21 +0000,2017-02-20 01:54:21 +0000
6137,3,2,824723413377884160,"Así como cuando vez a un grupo de 15 con carro discutiendo sobre física 1, la negra y graduarse cumlaude https://t.co/jGIgKFHmjJ",Twitter for Android,false,false,,,city,Monte Elene,VE,Venezuela,4,0,,false,es,2017-01-26 20:59:19 +0000,2017-02-20 01:54:21 +0000,2017-02-20 01:54:21 +0000
6140,3,2,824261351757463557,"RT @iamemhn: Hoy mostré como construir un «lexer» simple desde regex, via λ-NFA, hasta DFA, con criterios de aceptación. Inventen sus ejerc…",Twitter Web Client,true,false,,,,,,,0,1,,false,es,2017-01-25 14:23:14 +0000,2017-02-20 01:54:21 +0000,2017-02-20 01:54:21 +0000
6142,3,2,824057190373801985,@YuniQuintero ¡Gracias! ¿A que hora llegaste?,Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-01-25 00:51:59 +0000,2017-02-20 01:54:21 +0000,2017-02-20 01:54:21 +0000
6146,3,2,823683215223296000,"@MauroCayama Bueno, faltan 3 años.",Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-01-24 00:05:56 +0000,2017-02-20 01:54:21 +0000,2017-02-20 01:54:21 +0000
6156,3,2,823570594822258688,"@Dani_Coelho94 Que bolas, fue susanito y no fue susanita @SusaxD",Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-01-23 16:38:25 +0000,2017-02-20 01:54:21 +0000,2017-02-20 01:54:21 +0000
6159,3,2,823347578062389252,"RT @DanielFurino: ""coger y tirar son las únicas palabras que son sinónimo y antónimo a la vez"" #mindblowing",Twitter Web Client,true,false,,,,,,,0,428,,false,es,2017-01-23 01:52:14 +0000,2017-02-20 01:54:22 +0000,2017-02-20 01:54:21 +0000
6147,3,2,823650260954312705,@SusaxD Siempre que voy al Saime de allá no trabajan o no tienen sistema o algo así :( ¿Hace cuanto fuiste?,Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-01-23 21:54:59 +0000,2017-02-20 01:54:21 +0000,2017-02-20 01:54:21 +0000
6152,3,2,823637728311070720,"RT @Epiphalette: Si todavía dudan del cambio climático y esto no les parece grave, por favor vean este thread con hermosos gráficos: https:…",Twitter Web Client,true,false,,,,,,,0,5,,false,es,2017-01-23 21:05:11 +0000,2017-02-20 01:54:21 +0000,2017-02-20 01:54:21 +0000
6155,3,2,823610081543655425,"""Yo amo, ADORO la nieve y el invierno""... ¿Por qué te llevas 3 suéteres y una cobija con apenas 20º?",Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-01-23 19:15:20 +0000,2017-02-20 01:54:21 +0000,2017-02-20 01:54:21 +0000
6150,3,2,823638052979490816,RT @carmenbeat: La banalidad del mal... https://t.co/NcnNI4TT9n,Twitter Web Client,true,false,,,,,,,0,247,,false,es,2017-01-23 21:06:28 +0000,2017-02-20 01:54:21 +0000,2017-02-20 01:54:21 +0000
6158,3,2,823542136733888513,RT @imlegolas: - Ah eres de Venezuela? Como están las cosas por allá?Yo: https://t.co/Y0lmidnRco,Twitter Web Client,true,false,,,,,,,0,77,,false,es,2017-01-23 14:45:20 +0000,2017-02-20 01:54:21 +0000,2017-02-20 01:54:21 +0000
6162,3,2,823299461258604545,@LeslieRodrigs Me encanta que lo haya conseguido \o/,Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-01-22 22:41:02 +0000,2017-02-20 01:54:21 +0000,2017-02-20 01:54:21 +0000
6160,3,2,823537022228951040,"@IA2_USB Yo no pude subir hoy, profe.",Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-01-23 14:25:01 +0000,2017-02-20 01:54:21 +0000,2017-02-20 01:54:21 +0000
6164,3,2,823233636006854656,RT @stevebiddle: Somebody's illegally configured 5GHz wireless is making a mess of the @MetService rain radar. https://t.co/10noLJuGyG,Twitter Web Client,true,false,,,,,,,0,1312,,false,en,2017-01-22 18:19:28 +0000,2017-02-20 01:54:22 +0000,2017-02-20 01:54:21 +0000
6165,3,2,822981161127387136,La tipa de la ley y el orden gana 450.000$ por episodio o $13.000.000$ por temporada. Más de 179.299.000 por esas 18 temporadas... 😱,Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-01-22 01:36:13 +0000,2017-02-20 01:54:22 +0000,2017-02-20 01:54:22 +0000
6163,3,2,823300178430033924,@Arazani_75 @Povalles Todo el mundo anda hablando de eso. Creo que causarán que la vea >.<,Twitter Web Client,false,false,,,,,,,1,0,,false,es,2017-01-22 22:43:53 +0000,2017-02-20 01:54:21 +0000,2017-02-20 01:54:21 +0000
6161,3,2,823299408141942785,RT @LeslieRodrigs: Help out! Give to Ayuda a Kenyer con sus gastos contra el cáncer https://t.co/HOYEa7KSJu. Raise funds on @generosity,Twitter Web Client,true,false,,,,,,,0,2,,false,es,2017-01-22 22:40:49 +0000,2017-02-20 01:54:21 +0000,2017-02-20 01:54:21 +0000
